,12h,24h,7d,date
464,86.93494,80.11674,86.00002,2021-06-15 14:00:00
465,89.81117,83.24149,88.28447,2021-06-15 15:00:00
466,88.32496,85.1295,87.9292,2021-06-15 16:00:00
467,75.9742,76.45231,82.02641,2021-06-15 17:00:00
468,58.89728,60.635162,66.8674,2021-06-15 18:00:00
469,51.281746,47.21025,51.91269,2021-06-15 19:00:00
470,35.383904,41.283195,41.42522,2021-06-15 20:00:00
471,34.474754,28.88826,35.248943,2021-06-15 21:00:00
472,23.980768,21.45068,25.305569,2021-06-15 22:00:00
473,15.686745,15.874412,18.768751,2021-06-15 23:00:00
474,13.801307,13.829097,14.672561,2021-06-16 00:00:00
475,11.659972,11.413595,11.989938,2021-06-16 01:00:00
476,9.959142,10.01002,10.47625,2021-06-16 02:00:00
477,9.214356,9.306827,9.639539,2021-06-16 03:00:00
478,10.306602,9.713158,10.162618,2021-06-16 04:00:00
479,9.99897,10.329796,10.818464,2021-06-16 05:00:00
480,11.794944,12.027458,12.856995,2021-06-16 06:00:00
481,15.911052,17.337957,17.337957,2021-06-16 07:00:00
482,25.33409,27.113022,27.282982,2021-06-16 08:00:00
483,41.047817,41.07545,45.57458,2021-06-16 09:00:00
484,42.860146,71.007904,70.70854,2021-06-16 10:00:00
485,70.9377,75.7957,83.36876,2021-06-16 11:00:00
