date,t-7,t-3,t-2,t-1,temperature_t-7,temperature_t-3,temperature_t-2,temperature_t-1,weather_t-7,weather_t-3,weather_t-2,weather_t-1,sales_t-7,sales_t-3,sales_t-2,sales_t-1,occupancy_rate,date_only,hour,day_of_week,day_name,quarter,month,day_of_year,day_of_month,week_of_year,temperature,weather,holiday
2020-06-01 21:00:00,96.68874172185431,94.70198675496688,92.3841059602649,87.41721854304633,277.75,276.29,275.57,275.37,Clouds,Rain,Rain,Rain,1.0,2.0,0.0,0.0,61.92052980132448,2020-06-01,21,0,Monday,2,6,153,1,23,275.3,Rain,1
2020-06-01 22:00:00,97.01986754966887,92.3841059602649,87.41721854304633,61.92052980132448,277.38,275.57,275.37,275.3,Clouds,Rain,Rain,Rain,1.0,0.0,0.0,1.0,32.11920529801324,2020-06-01,22,0,Monday,2,6,153,1,23,274.9,Rain,1
2020-06-01 23:00:00,96.68874172185431,87.41721854304633,61.92052980132448,32.11920529801324,276.22,275.37,275.3,274.9,Clouds,Rain,Rain,Rain,0.0,0.0,1.0,0.0,18.874172185430474,2020-06-01,23,0,Monday,2,6,153,1,23,275.14,Rain,1
2020-06-02 00:00:00,95.36423841059604,61.92052980132448,32.11920529801324,18.874172185430474,276.29,275.3,274.9,275.14,Clouds,Rain,Rain,Rain,1.0,1.0,0.0,0.0,14.569536423841056,2020-06-02,0,1,Tuesday,2,6,154,2,23,274.97,Rain,0
2020-06-02 01:00:00,94.70198675496688,32.11920529801324,18.874172185430474,14.569536423841056,276.29,274.9,275.14,274.97,Rain,Rain,Rain,Rain,2.0,0.0,0.0,0.0,11.920529801324504,2020-06-02,1,1,Tuesday,2,6,154,2,23,274.49,Rain,0
2020-06-02 02:00:00,92.3841059602649,18.874172185430474,14.569536423841056,11.920529801324504,275.57,275.14,274.97,274.49,Rain,Rain,Rain,Rain,0.0,0.0,0.0,0.0,11.589403973509937,2020-06-02,2,1,Tuesday,2,6,154,2,23,274.2,Rain,0
2020-06-02 03:00:00,87.41721854304633,14.569536423841056,11.920529801324504,11.589403973509937,275.37,274.97,274.49,274.2,Rain,Rain,Rain,Rain,0.0,0.0,0.0,0.0,10.59602649006623,2020-06-02,3,1,Tuesday,2,6,154,2,23,274.07,Rain,0
2020-06-02 04:00:00,61.92052980132448,11.920529801324504,11.589403973509937,10.59602649006623,275.3,274.49,274.2,274.07,Rain,Rain,Rain,Rain,1.0,0.0,0.0,0.0,11.188811188811192,2020-06-02,4,1,Tuesday,2,6,154,2,23,274.06,Rain,0
2020-06-02 05:00:00,32.11920529801324,11.589403973509937,10.59602649006623,11.188811188811192,274.9,274.2,274.07,274.06,Rain,Rain,Rain,Rain,0.0,0.0,0.0,0.0,11.589403973509931,2020-06-02,5,1,Tuesday,2,6,154,2,23,274.23,Rain,0
2020-06-02 06:00:00,18.874172185430474,10.59602649006623,11.188811188811192,11.589403973509931,275.14,274.07,274.06,274.23,Rain,Rain,Rain,Rain,0.0,0.0,0.0,0.0,18.21192052980132,2020-06-02,6,1,Tuesday,2,6,154,2,23,273.86,Mist,0
2020-06-02 07:00:00,14.569536423841056,11.188811188811192,11.589403973509931,18.21192052980132,274.97,274.06,274.23,273.86,Rain,Rain,Rain,Mist,0.0,0.0,0.0,0.0,27.15231788079468,2020-06-02,7,1,Tuesday,2,6,154,2,23,273.56,Mist,0
2020-06-02 08:00:00,11.920529801324504,11.589403973509931,18.21192052980132,27.15231788079468,274.49,274.23,273.86,273.56,Rain,Rain,Mist,Mist,0.0,0.0,0.0,0.0,45.36423841059604,2020-06-02,8,1,Tuesday,2,6,154,2,23,273.83,Mist,0
2020-06-02 09:00:00,11.589403973509937,18.21192052980132,27.15231788079468,45.36423841059604,274.2,273.86,273.56,273.83,Rain,Mist,Mist,Mist,0.0,0.0,0.0,1.0,62.58278145695364,2020-06-02,9,1,Tuesday,2,6,154,2,23,273.93,Mist,0
2020-06-02 10:00:00,10.59602649006623,27.15231788079468,45.36423841059604,62.58278145695364,274.07,273.56,273.83,273.93,Rain,Mist,Mist,Mist,0.0,0.0,1.0,2.0,69.86754966887419,2020-06-02,10,1,Tuesday,2,6,154,2,23,274.33,Mist,0
2020-06-02 11:00:00,11.188811188811192,45.36423841059604,62.58278145695364,69.86754966887419,274.06,273.83,273.93,274.33,Rain,Mist,Mist,Mist,0.0,1.0,2.0,4.0,73.17880794701985,2020-06-02,11,1,Tuesday,2,6,154,2,23,274.64,Clouds,0
2020-06-02 12:00:00,11.589403973509931,62.58278145695364,69.86754966887419,73.17880794701985,274.23,273.93,274.33,274.64,Rain,Mist,Mist,Clouds,0.0,2.0,4.0,1.0,75.16556291390725,2020-06-02,12,1,Tuesday,2,6,154,2,23,275.17,Mist,0
2020-06-02 13:00:00,18.21192052980132,69.86754966887419,73.17880794701985,75.16556291390725,273.86,274.33,274.64,275.17,Mist,Mist,Clouds,Mist,0.0,4.0,1.0,0.0,84.76821192052978,2020-06-02,13,1,Tuesday,2,6,154,2,23,275.11,Rain,0
2020-06-02 14:00:00,27.15231788079468,73.17880794701985,75.16556291390725,84.76821192052978,273.56,274.64,275.17,275.11,Mist,Clouds,Mist,Rain,0.0,1.0,0.0,0.0,91.05960264900662,2020-06-02,14,1,Tuesday,2,6,154,2,23,275.51,Clouds,0
2020-06-02 15:00:00,45.36423841059604,75.16556291390725,84.76821192052978,91.05960264900662,273.83,275.17,275.11,275.51,Mist,Mist,Rain,Clouds,1.0,0.0,0.0,2.0,86.75496688741721,2020-06-02,15,1,Tuesday,2,6,154,2,23,275.5,Clouds,0
2020-06-02 16:00:00,62.58278145695364,84.76821192052978,91.05960264900662,86.75496688741721,273.93,275.11,275.51,275.5,Mist,Rain,Clouds,Clouds,2.0,0.0,2.0,0.0,78.80794701986757,2020-06-02,16,1,Tuesday,2,6,154,2,23,275.41,Clouds,0
2020-06-02 17:00:00,69.86754966887419,91.05960264900662,86.75496688741721,78.80794701986757,274.33,275.51,275.5,275.41,Mist,Clouds,Clouds,Clouds,4.0,2.0,0.0,1.0,66.88741721854308,2020-06-02,17,1,Tuesday,2,6,154,2,23,275.32,Clouds,0
2020-06-02 18:00:00,73.17880794701985,86.75496688741721,78.80794701986757,66.88741721854308,274.64,275.5,275.41,275.32,Clouds,Clouds,Clouds,Clouds,1.0,0.0,1.0,0.0,54.635761589404,2020-06-02,18,1,Tuesday,2,6,154,2,23,275.39,Haze,0
2020-06-02 19:00:00,75.16556291390725,78.80794701986757,66.88741721854308,54.635761589404,275.17,275.41,275.32,275.39,Mist,Clouds,Clouds,Haze,0.0,1.0,0.0,0.0,61.25827814569536,2020-06-02,19,1,Tuesday,2,6,154,2,23,275.3,Rain,0
2020-06-02 20:00:00,84.76821192052978,66.88741721854308,54.635761589404,61.25827814569536,275.11,275.32,275.39,275.3,Rain,Clouds,Haze,Rain,0.0,0.0,0.0,2.0,53.31125827814569,2020-06-02,20,1,Tuesday,2,6,154,2,23,275.12,Clouds,0
2020-06-02 21:00:00,91.05960264900662,54.635761589404,61.25827814569536,53.31125827814569,275.51,275.39,275.3,275.12,Clouds,Haze,Rain,Clouds,2.0,0.0,2.0,1.0,44.03973509933776,2020-06-02,21,1,Tuesday,2,6,154,2,23,274.79,Clouds,0
2020-06-02 22:00:00,86.75496688741721,61.25827814569536,53.31125827814569,44.03973509933776,275.5,275.3,275.12,274.79,Clouds,Rain,Clouds,Clouds,0.0,2.0,1.0,0.0,26.490066225165577,2020-06-02,22,1,Tuesday,2,6,154,2,23,274.47,Clouds,0
2020-06-02 23:00:00,78.80794701986757,53.31125827814569,44.03973509933776,26.490066225165577,275.41,275.12,274.79,274.47,Clouds,Clouds,Clouds,Clouds,1.0,1.0,0.0,0.0,17.218543046357617,2020-06-02,23,1,Tuesday,2,6,154,2,23,274.36,Clouds,0
2020-06-03 00:00:00,66.88741721854308,44.03973509933776,26.490066225165577,17.218543046357617,275.32,274.79,274.47,274.36,Clouds,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,12.251655629139073,2020-06-03,0,2,Wednesday,2,6,155,3,23,274.5,Clouds,0
2020-06-03 01:00:00,54.635761589404,26.490066225165577,17.218543046357617,12.251655629139073,275.39,274.47,274.36,274.5,Haze,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,12.251655629139073,2020-06-03,1,2,Wednesday,2,6,155,3,23,274.47,Clouds,0
2020-06-03 02:00:00,61.25827814569536,17.218543046357617,12.251655629139073,12.251655629139073,275.3,274.36,274.5,274.47,Rain,Clouds,Clouds,Clouds,2.0,0.0,0.0,0.0,9.933774834437092,2020-06-03,2,2,Wednesday,2,6,155,3,23,274.29,Clouds,0
2020-06-03 03:00:00,53.31125827814569,12.251655629139073,12.251655629139073,9.933774834437092,275.12,274.5,274.47,274.29,Clouds,Clouds,Clouds,Clouds,1.0,0.0,0.0,0.0,10.596026490066226,2020-06-03,3,2,Wednesday,2,6,155,3,23,274.19,Clouds,0
2020-06-03 04:00:00,44.03973509933776,12.251655629139073,9.933774834437092,10.596026490066226,274.79,274.47,274.29,274.19,Clouds,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,11.25827814569536,2020-06-03,4,2,Wednesday,2,6,155,3,23,274.07,Clouds,0
2020-06-03 05:00:00,26.490066225165577,9.933774834437092,10.596026490066226,11.25827814569536,274.47,274.29,274.19,274.07,Clouds,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,11.92052980132451,2020-06-03,5,2,Wednesday,2,6,155,3,23,274.09,Clouds,0
2020-06-03 06:00:00,17.218543046357617,10.596026490066226,11.25827814569536,11.92052980132451,274.36,274.19,274.07,274.09,Clouds,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,14.90066225165563,2020-06-03,6,2,Wednesday,2,6,155,3,23,273.91,Haze,0
2020-06-03 07:00:00,12.251655629139073,11.25827814569536,11.92052980132451,14.90066225165563,274.5,274.07,274.09,273.91,Clouds,Clouds,Clouds,Haze,0.0,0.0,0.0,0.0,27.1523178807947,2020-06-03,7,2,Wednesday,2,6,155,3,23,273.17,Clouds,0
2020-06-03 08:00:00,12.251655629139073,11.92052980132451,14.90066225165563,27.1523178807947,274.47,274.09,273.91,273.17,Clouds,Clouds,Haze,Clouds,0.0,0.0,0.0,0.0,49.66887417218544,2020-06-03,8,2,Wednesday,2,6,155,3,23,272.71,Clouds,0
2020-06-03 09:00:00,9.933774834437092,14.90066225165563,27.1523178807947,49.66887417218544,274.29,273.91,273.17,272.71,Clouds,Haze,Clouds,Clouds,0.0,0.0,0.0,1.0,75.49668874172185,2020-06-03,9,2,Wednesday,2,6,155,3,23,273.31,Clouds,0
2020-06-03 10:00:00,10.596026490066226,27.1523178807947,49.66887417218544,75.49668874172185,274.19,273.17,272.71,273.31,Clouds,Clouds,Clouds,Clouds,0.0,0.0,1.0,1.0,91.72185430463576,2020-06-03,10,2,Wednesday,2,6,155,3,23,274.06,Clouds,0
2020-06-03 11:00:00,11.25827814569536,49.66887417218544,75.49668874172185,91.72185430463576,274.07,272.71,273.31,274.06,Clouds,Clouds,Clouds,Clouds,0.0,1.0,1.0,5.0,90.72847682119205,2020-06-03,11,2,Wednesday,2,6,155,3,23,275.4,Clouds,0
2020-06-03 12:00:00,11.92052980132451,75.49668874172185,91.72185430463576,90.72847682119205,274.09,273.31,274.06,275.4,Clouds,Clouds,Clouds,Clouds,0.0,1.0,5.0,2.0,88.0794701986755,2020-06-03,12,2,Wednesday,2,6,155,3,23,275.56,Haze,0
2020-06-03 13:00:00,14.90066225165563,91.72185430463576,90.72847682119205,88.0794701986755,273.91,274.06,275.4,275.56,Haze,Clouds,Clouds,Haze,0.0,5.0,2.0,0.0,87.41721854304633,2020-06-03,13,2,Wednesday,2,6,155,3,23,276.02,Clouds,0
2020-06-03 14:00:00,27.1523178807947,90.72847682119205,88.0794701986755,87.41721854304633,273.17,275.4,275.56,276.02,Clouds,Clouds,Haze,Clouds,0.0,2.0,0.0,0.0,94.03973509933776,2020-06-03,14,2,Wednesday,2,6,155,3,23,276.04,Clouds,0
2020-06-03 15:00:00,49.66887417218544,88.0794701986755,87.41721854304633,94.03973509933776,272.71,275.56,276.02,276.04,Clouds,Haze,Clouds,Clouds,1.0,0.0,0.0,0.0,90.0662251655629,2020-06-03,15,2,Wednesday,2,6,155,3,23,275.75,Clouds,0
2020-06-03 16:00:00,75.49668874172185,87.41721854304633,94.03973509933776,90.0662251655629,273.31,276.02,276.04,275.75,Clouds,Clouds,Clouds,Clouds,1.0,0.0,0.0,1.0,86.42384105960265,2020-06-03,16,2,Wednesday,2,6,155,3,23,274.86,Clouds,0
2020-06-03 17:00:00,91.72185430463576,94.03973509933776,90.0662251655629,86.42384105960265,274.06,276.04,275.75,274.86,Clouds,Clouds,Clouds,Clouds,5.0,0.0,1.0,1.0,66.22516556291397,2020-06-03,17,2,Wednesday,2,6,155,3,23,274.04,Clouds,0
2020-06-03 18:00:00,90.72847682119205,90.0662251655629,86.42384105960265,66.22516556291397,275.4,275.75,274.86,274.04,Clouds,Clouds,Clouds,Clouds,2.0,1.0,1.0,1.0,55.298013245033154,2020-06-03,18,2,Wednesday,2,6,155,3,23,273.57,Haze,0
2020-06-03 19:00:00,88.0794701986755,86.42384105960265,66.22516556291397,55.298013245033154,275.56,274.86,274.04,273.57,Haze,Clouds,Clouds,Haze,0.0,1.0,1.0,0.0,45.36423841059602,2020-06-03,19,2,Wednesday,2,6,155,3,23,273.09,Clouds,0
2020-06-03 20:00:00,87.41721854304633,66.22516556291397,55.298013245033154,45.36423841059602,276.02,274.04,273.57,273.09,Clouds,Clouds,Haze,Clouds,0.0,1.0,0.0,0.0,45.6953642384106,2020-06-03,20,2,Wednesday,2,6,155,3,23,271.78,Clouds,0
2020-06-03 21:00:00,94.03973509933776,55.298013245033154,45.36423841059602,45.6953642384106,276.04,273.57,273.09,271.78,Clouds,Haze,Clouds,Clouds,0.0,0.0,0.0,1.0,41.72185430463576,2020-06-03,21,2,Wednesday,2,6,155,3,23,273.09,Clouds,0
2020-06-03 22:00:00,90.0662251655629,45.36423841059602,45.6953642384106,41.72185430463576,275.75,273.09,271.78,273.09,Clouds,Clouds,Clouds,Clouds,1.0,0.0,1.0,0.0,32.119205298013256,2020-06-03,22,2,Wednesday,2,6,155,3,23,271.53,Clouds,0
2020-06-03 23:00:00,86.42384105960265,45.6953642384106,41.72185430463576,32.119205298013256,274.86,271.78,273.09,271.53,Clouds,Clouds,Clouds,Clouds,1.0,1.0,0.0,0.0,19.20529801324504,2020-06-03,23,2,Wednesday,2,6,155,3,23,272.75,Clouds,0
2020-06-04 00:00:00,66.22516556291397,41.72185430463576,32.119205298013256,19.20529801324504,274.04,273.09,271.53,272.75,Clouds,Clouds,Clouds,Clouds,1.0,0.0,0.0,0.0,15.89403973509934,2020-06-04,0,3,Thursday,2,6,156,4,23,272.59,Clouds,0
2020-06-04 01:00:00,55.298013245033154,32.119205298013256,19.20529801324504,15.89403973509934,273.57,271.53,272.75,272.59,Haze,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,15.034965034965031,2020-06-04,1,3,Thursday,2,6,156,4,23,271.34,Clouds,0
2020-06-04 02:00:00,45.36423841059602,19.20529801324504,15.89403973509934,15.034965034965031,273.09,272.75,272.59,271.34,Clouds,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,13.576158940397343,2020-06-04,2,3,Thursday,2,6,156,4,23,272.6,Clouds,0
2020-06-04 03:00:00,45.6953642384106,15.89403973509934,15.034965034965031,13.576158940397343,271.78,272.59,271.34,272.6,Clouds,Clouds,Clouds,Clouds,1.0,0.0,0.0,0.0,14.569536423841054,2020-06-04,3,3,Thursday,2,6,156,4,23,272.26,Clouds,0
2020-06-04 04:00:00,41.72185430463576,15.034965034965031,13.576158940397343,14.569536423841054,273.09,271.34,272.6,272.26,Clouds,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,14.569536423841054,2020-06-04,4,3,Thursday,2,6,156,4,23,272.28,Clouds,0
2020-06-04 05:00:00,32.119205298013256,13.576158940397343,14.569536423841054,14.569536423841054,271.53,272.6,272.26,272.28,Clouds,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,13.57615894039735,2020-06-04,5,3,Thursday,2,6,156,4,23,272.18,Clouds,0
2020-06-04 06:00:00,19.20529801324504,14.569536423841054,14.569536423841054,13.57615894039735,272.75,272.26,272.28,272.18,Clouds,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,15.2317880794702,2020-06-04,6,3,Thursday,2,6,156,4,23,271.67,Mist,0
2020-06-04 07:00:00,15.89403973509934,14.569536423841054,13.57615894039735,15.2317880794702,272.59,272.28,272.18,271.67,Clouds,Clouds,Clouds,Mist,0.0,0.0,0.0,0.0,25.82781456953642,2020-06-04,7,3,Thursday,2,6,156,4,23,271.78,Clouds,0
2020-06-04 08:00:00,15.034965034965031,13.57615894039735,15.2317880794702,25.82781456953642,271.34,272.18,271.67,271.78,Clouds,Clouds,Mist,Clouds,0.0,0.0,0.0,0.0,45.033112582781456,2020-06-04,8,3,Thursday,2,6,156,4,23,272.43,Clouds,0
2020-06-04 09:00:00,13.576158940397343,15.2317880794702,25.82781456953642,45.033112582781456,272.6,271.67,271.78,272.43,Clouds,Mist,Clouds,Clouds,0.0,0.0,0.0,2.0,71.12676056338032,2020-06-04,9,3,Thursday,2,6,156,4,23,272.52,Clouds,0
2020-06-04 10:00:00,14.569536423841054,25.82781456953642,45.033112582781456,71.12676056338032,272.26,271.78,272.43,272.52,Clouds,Clouds,Clouds,Clouds,0.0,0.0,2.0,1.0,82.45033112582782,2020-06-04,10,3,Thursday,2,6,156,4,23,272.92,Clouds,0
2020-06-04 11:00:00,14.569536423841054,45.033112582781456,71.12676056338032,82.45033112582782,272.28,272.43,272.52,272.92,Clouds,Clouds,Clouds,Clouds,0.0,2.0,1.0,3.0,86.75496688741721,2020-06-04,11,3,Thursday,2,6,156,4,23,273.03,Clouds,0
2020-06-04 12:00:00,13.57615894039735,71.12676056338032,82.45033112582782,86.75496688741721,272.18,272.52,272.92,273.03,Clouds,Clouds,Clouds,Clouds,0.0,1.0,3.0,2.0,74.1721854304636,2020-06-04,12,3,Thursday,2,6,156,4,23,273.13,Haze,0
2020-06-04 13:00:00,15.2317880794702,82.45033112582782,86.75496688741721,74.1721854304636,271.67,272.92,273.03,273.13,Mist,Clouds,Clouds,Haze,0.0,3.0,2.0,0.0,76.158940397351,2020-06-04,13,3,Thursday,2,6,156,4,23,273.24,Clouds,0
2020-06-04 14:00:00,25.82781456953642,86.75496688741721,74.1721854304636,76.158940397351,271.78,273.03,273.13,273.24,Clouds,Clouds,Haze,Clouds,0.0,2.0,0.0,0.0,87.41721854304636,2020-06-04,14,3,Thursday,2,6,156,4,23,273.19,Clouds,0
2020-06-04 15:00:00,45.033112582781456,74.1721854304636,76.158940397351,87.41721854304636,272.43,273.13,273.24,273.19,Clouds,Haze,Clouds,Clouds,2.0,0.0,0.0,1.0,83.44370860927152,2020-06-04,15,3,Thursday,2,6,156,4,23,273.19,Clouds,0
2020-06-04 16:00:00,71.12676056338032,76.158940397351,87.41721854304636,83.44370860927152,272.52,273.24,273.19,273.19,Clouds,Clouds,Clouds,Clouds,1.0,0.0,1.0,0.0,74.17218543046356,2020-06-04,16,3,Thursday,2,6,156,4,23,273.22,Clouds,0
2020-06-04 17:00:00,82.45033112582782,87.41721854304636,83.44370860927152,74.17218543046356,272.92,273.19,273.19,273.22,Clouds,Clouds,Clouds,Clouds,3.0,1.0,0.0,1.0,61.25827814569534,2020-06-04,17,3,Thursday,2,6,156,4,23,273.15,Clouds,0
2020-06-04 18:00:00,86.75496688741721,83.44370860927152,74.17218543046356,61.25827814569534,273.03,273.19,273.22,273.15,Clouds,Clouds,Clouds,Clouds,2.0,0.0,1.0,0.0,57.615894039735096,2020-06-04,18,3,Thursday,2,6,156,4,23,273.07,Haze,0
2020-06-04 19:00:00,74.1721854304636,74.17218543046356,61.25827814569534,57.615894039735096,273.13,273.22,273.15,273.07,Haze,Clouds,Clouds,Haze,0.0,1.0,0.0,0.0,41.3907284768212,2020-06-04,19,3,Thursday,2,6,156,4,23,273.09,Clouds,0
2020-06-04 20:00:00,76.158940397351,61.25827814569534,57.615894039735096,41.3907284768212,273.24,273.15,273.07,273.09,Clouds,Clouds,Haze,Clouds,0.0,0.0,0.0,1.0,37.4074074074074,2020-06-04,20,3,Thursday,2,6,156,4,23,272.87,Clouds,0
2020-06-04 21:00:00,87.41721854304636,57.615894039735096,41.3907284768212,37.4074074074074,273.19,273.07,273.09,272.87,Clouds,Haze,Clouds,Clouds,1.0,0.0,1.0,0.0,28.518518518518505,2020-06-04,21,3,Thursday,2,6,156,4,23,272.53,Clouds,0
2020-06-04 22:00:00,83.44370860927152,41.3907284768212,37.4074074074074,28.518518518518505,273.19,273.09,272.87,272.53,Clouds,Clouds,Clouds,Clouds,0.0,1.0,0.0,1.0,25.49668874172185,2020-06-04,22,3,Thursday,2,6,156,4,23,272.39,Clouds,0
2020-06-04 23:00:00,74.17218543046356,37.4074074074074,28.518518518518505,25.49668874172185,273.22,272.87,272.53,272.39,Clouds,Clouds,Clouds,Clouds,1.0,0.0,1.0,0.0,22.222222222222214,2020-06-04,23,3,Thursday,2,6,156,4,23,272.34,Clouds,0
2020-06-05 00:00:00,61.25827814569534,28.518518518518505,25.49668874172185,22.222222222222214,273.15,272.53,272.39,272.34,Clouds,Clouds,Clouds,Clouds,0.0,1.0,0.0,0.0,18.907563025210084,2020-06-05,0,4,Friday,2,6,157,5,23,272.24,Clouds,0
2020-06-05 01:00:00,57.615894039735096,25.49668874172185,22.222222222222214,18.907563025210084,273.07,272.39,272.34,272.24,Haze,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,18.468468468468476,2020-06-05,1,4,Friday,2,6,157,5,23,272.15,Clouds,0
2020-06-05 02:00:00,41.3907284768212,22.222222222222214,18.907563025210084,18.468468468468476,273.09,272.34,272.24,272.15,Clouds,Clouds,Clouds,Clouds,1.0,0.0,0.0,0.0,18.04123711340206,2020-06-05,2,4,Friday,2,6,157,5,23,272.42,Clouds,0
2020-06-05 03:00:00,37.4074074074074,18.907563025210084,18.468468468468476,18.04123711340206,272.87,272.24,272.15,272.42,Clouds,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,16.666666666666664,2020-06-05,3,4,Friday,2,6,157,5,23,272.34,Clouds,0
2020-06-05 04:00:00,28.518518518518505,18.468468468468476,18.04123711340206,16.666666666666664,272.53,272.15,272.42,272.34,Clouds,Clouds,Clouds,Clouds,1.0,0.0,0.0,0.0,15.966386554621849,2020-06-05,4,4,Friday,2,6,157,5,23,271.92,Clouds,0
2020-06-05 05:00:00,25.49668874172185,18.04123711340206,16.666666666666664,15.966386554621849,272.39,272.42,272.34,271.92,Clouds,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,17.117117117117118,2020-06-05,5,4,Friday,2,6,157,5,23,271.69,Clouds,0
2020-06-05 06:00:00,22.222222222222214,16.666666666666664,15.966386554621849,17.117117117117118,272.34,272.34,271.92,271.69,Clouds,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,21.428571428571427,2020-06-05,6,4,Friday,2,6,157,5,23,270.86,Clouds,0
2020-06-05 07:00:00,18.907563025210084,15.966386554621849,17.117117117117118,21.428571428571427,272.24,271.92,271.69,270.86,Clouds,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,31.932773109243712,2020-06-05,7,4,Friday,2,6,157,5,23,270.12,Clouds,0
2020-06-05 08:00:00,18.468468468468476,17.117117117117118,21.428571428571427,31.932773109243712,272.15,271.69,270.86,270.12,Clouds,Clouds,Clouds,Clouds,0.0,0.0,0.0,0.0,50.0,2020-06-05,8,4,Friday,2,6,157,5,23,270.07,Clouds,0
2020-06-05 09:00:00,18.04123711340206,21.428571428571427,31.932773109243712,50.0,272.42,270.86,270.12,270.07,Clouds,Clouds,Clouds,Clouds,0.0,0.0,0.0,3.0,76.05042016806722,2020-06-05,9,4,Friday,2,6,157,5,23,270.39,Clouds,0
2020-06-05 10:00:00,16.666666666666664,31.932773109243712,50.0,76.05042016806722,272.34,270.12,270.07,270.39,Clouds,Clouds,Clouds,Clouds,0.0,0.0,3.0,3.0,91.5966386554622,2020-06-05,10,4,Friday,2,6,157,5,23,271.66,Clouds,0
2020-06-05 11:00:00,15.966386554621849,50.0,76.05042016806722,91.5966386554622,271.92,270.07,270.39,271.66,Clouds,Clouds,Clouds,Clouds,0.0,3.0,3.0,3.0,89.49579831932773,2020-06-05,11,4,Friday,2,6,157,5,23,272.39,Clouds,0
2020-06-05 12:00:00,17.117117117117118,76.05042016806722,91.5966386554622,89.49579831932773,271.69,270.39,271.66,272.39,Clouds,Clouds,Clouds,Clouds,0.0,3.0,3.0,1.0,88.74172185430461,2020-06-05,12,4,Friday,2,6,157,5,23,272.59,Clouds,0
2020-06-05 13:00:00,21.428571428571427,91.5966386554622,89.49579831932773,88.74172185430461,270.86,271.66,272.39,272.59,Clouds,Clouds,Clouds,Clouds,0.0,3.0,1.0,0.0,88.0794701986755,2020-06-05,13,4,Friday,2,6,157,5,23,273.42,Clouds,0
2020-06-05 14:00:00,31.932773109243712,89.49579831932773,88.74172185430461,88.0794701986755,270.12,272.39,272.59,273.42,Clouds,Clouds,Clouds,Clouds,0.0,1.0,0.0,1.0,94.03973509933776,2020-06-05,14,4,Friday,2,6,157,5,23,273.74,Clear,0
2020-06-05 15:00:00,50.0,88.74172185430461,88.0794701986755,94.03973509933776,270.07,272.59,273.42,273.74,Clouds,Clouds,Clouds,Clear,3.0,0.0,1.0,1.0,93.33333333333331,2020-06-05,15,4,Friday,2,6,157,5,23,273.31,Clouds,0
2020-06-05 16:00:00,76.05042016806722,88.0794701986755,94.03973509933776,93.33333333333331,270.39,273.42,273.74,273.31,Clouds,Clouds,Clear,Clouds,3.0,1.0,1.0,1.0,92.05298013245032,2020-06-05,16,4,Friday,2,6,157,5,23,272.83,Clear,0
2020-06-05 17:00:00,91.5966386554622,94.03973509933776,93.33333333333331,92.05298013245032,271.66,273.74,273.31,272.83,Clouds,Clear,Clouds,Clear,3.0,1.0,1.0,1.0,80.46357615894043,2020-06-05,17,4,Friday,2,6,157,5,23,270.58,Clouds,0
2020-06-05 18:00:00,89.49579831932773,93.33333333333331,92.05298013245032,80.46357615894043,272.39,273.31,272.83,270.58,Clouds,Clouds,Clear,Clouds,1.0,1.0,1.0,0.0,57.284768211920536,2020-06-05,18,4,Friday,2,6,157,5,23,270.14,Clear,0
2020-06-05 19:00:00,88.74172185430461,92.05298013245032,80.46357615894043,57.284768211920536,272.59,272.83,270.58,270.14,Clouds,Clear,Clouds,Clear,0.0,1.0,0.0,2.0,51.85185185185185,2020-06-05,19,4,Friday,2,6,157,5,23,270.95,Clouds,0
2020-06-05 20:00:00,88.0794701986755,80.46357615894043,57.284768211920536,51.85185185185185,273.42,270.58,270.14,270.95,Clouds,Clouds,Clear,Clouds,1.0,0.0,2.0,1.0,64.70588235294113,2020-06-05,20,4,Friday,2,6,157,5,23,269.5,Clear,0
2020-06-05 21:00:00,94.03973509933776,57.284768211920536,51.85185185185185,64.70588235294113,273.74,270.14,270.95,269.5,Clear,Clear,Clouds,Clear,1.0,2.0,1.0,2.0,60.50420168067227,2020-06-05,21,4,Friday,2,6,157,5,23,269.78,Clouds,0
2020-06-05 22:00:00,93.33333333333331,51.85185185185185,64.70588235294113,60.50420168067227,273.31,270.95,269.5,269.78,Clouds,Clouds,Clear,Clouds,1.0,1.0,2.0,0.0,46.21848739495798,2020-06-05,22,4,Friday,2,6,157,5,23,269.22,Clouds,0
