,12h,24h,7d,date
529,4.5425606,5.80266,,2021-09-07 23:00:00
530,5.246549,5.16899,,2021-09-08 00:00:00
531,5.316618,5.415203,,2021-09-08 01:00:00
532,5.2244987,5.4443593,,2021-09-08 02:00:00
533,5.972796,8.662112,,2021-09-08 03:00:00
534,6.715935,5.710074,,2021-09-08 04:00:00
535,11.661328,11.554816,,2021-09-08 05:00:00
536,26.812983,25.016499,,2021-09-08 06:00:00
537,39.264076,39.323017,,2021-09-08 07:00:00
538,52.60707,50.499283,,2021-09-08 08:00:00
539,51.821735,57.034348,,2021-09-08 09:00:00
540,57.74997,53.02454,,2021-09-08 10:00:00
541,56.577866,57.528797,,2021-09-08 11:00:00
542,54.674183,59.26152,,2021-09-08 12:00:00
543,56.04881,63.01875,,2021-09-08 13:00:00
544,52.96659,59.91268,,2021-09-08 14:00:00
545,49.447826,51.117702,,2021-09-08 15:00:00
546,39.50498,41.763462,,2021-09-08 16:00:00
547,27.628288,26.85083,,2021-09-08 17:00:00
548,21.097145,19.504457,,2021-09-08 18:00:00
549,14.825191,14.730682,,2021-09-08 19:00:00
550,10.212006,10.447857,,2021-09-08 20:00:00
551,9.442245,9.144459,,2021-09-08 21:00:00
552,6.6579533,6.114623,,2021-09-08 22:00:00
553,5.7389536,5.7386775,,2021-09-08 23:00:00
554,6.3203936,6.316218,,2021-09-09 00:00:00
555,8.968194,6.92167,,2021-09-09 01:00:00
556,6.8458185,6.837072,,2021-09-09 02:00:00
557,6.9823523,7.1139703,,2021-09-09 03:00:00
558,7.0893335,7.0893335,,2021-09-09 04:00:00
559,11.788595,11.586371,,2021-09-09 05:00:00
560,27.22082,25.045246,,2021-09-09 06:00:00
561,39.36765,42.132084,,2021-09-09 07:00:00
562,51.584293,46.626625,,2021-09-09 08:00:00
563,57.18164,56.453716,,2021-09-09 09:00:00
564,52.279552,58.27278,,2021-09-09 10:00:00
565,52.95483,53.461285,,2021-09-09 11:00:00
566,54.79326,54.871056,,2021-09-09 12:00:00
567,56.175896,57.071926,,2021-09-09 13:00:00
568,53.030613,52.41302,,2021-09-09 14:00:00
569,47.846184,48.54116,,2021-09-09 15:00:00
570,40.570267,41.491173,,2021-09-09 16:00:00
571,26.962538,27.488146,,2021-09-09 17:00:00
572,19.65012,20.5274,,2021-09-09 18:00:00
573,15.208968,16.907955,,2021-09-09 19:00:00
574,10.122015,10.3594475,,2021-09-09 20:00:00
575,7.5542054,7.6402726,,2021-09-09 21:00:00
576,6.6350594,6.6412625,,2021-09-09 22:00:00
577,5.1347446,5.549633,,2021-09-09 23:00:00
578,6.43018,6.423766,,2021-09-10 00:00:00
579,6.2196813,6.014456,,2021-09-10 01:00:00
580,4.5233865,6.0331454,,2021-09-10 02:00:00
581,6.7370133,6.621238,,2021-09-10 03:00:00
582,6.7164993,6.0130253,,2021-09-10 04:00:00
583,10.674889,11.322654,,2021-09-10 05:00:00
584,24.626276,19.519815,,2021-09-10 06:00:00
585,39.137566,41.10099,,2021-09-10 07:00:00
586,43.47767,48.993084,,2021-09-10 08:00:00
587,47.466198,51.00314,,2021-09-10 09:00:00
588,48.539505,48.341225,,2021-09-10 10:00:00
589,48.66399,48.72888,,2021-09-10 11:00:00
590,48.86711,49.782085,,2021-09-10 12:00:00
591,47.94526,50.937912,,2021-09-10 13:00:00
592,45.06107,45.530136,,2021-09-10 14:00:00
593,41.269665,40.572243,,2021-09-10 15:00:00
594,36.3965,36.706173,,2021-09-10 16:00:00
595,24.008997,23.630693,,2021-09-10 17:00:00
596,19.112446,21.097956,,2021-09-10 18:00:00
597,14.243405,15.014646,,2021-09-10 19:00:00
598,10.949522,10.397143,,2021-09-10 20:00:00
599,8.289352,8.461511,,2021-09-10 21:00:00
600,6.681562,6.6123815,,2021-09-10 22:00:00
601,5.388696,5.213955,,2021-09-10 23:00:00
602,6.244197,6.7066417,,2021-09-11 00:00:00
603,5.333042,7.030634,,2021-09-11 01:00:00
604,5.349324,6.479711,,2021-09-11 02:00:00
605,5.770233,6.439503,,2021-09-11 03:00:00
606,5.274612,6.1463675,,2021-09-11 04:00:00
607,7.668851,10.282159,,2021-09-11 05:00:00
608,12.491545,10.464016,,2021-09-11 06:00:00
609,19.680716,19.12785,,2021-09-11 07:00:00
610,23.652718,22.54106,,2021-09-11 08:00:00
611,26.930862,26.474684,,2021-09-11 09:00:00
612,28.844048,28.844048,,2021-09-11 10:00:00
613,30.061514,30.997776,,2021-09-11 11:00:00
614,34.583126,32.044605,,2021-09-11 12:00:00
615,36.91637,32.400185,,2021-09-11 13:00:00
616,28.212729,28.211555,,2021-09-11 14:00:00
617,24.451271,24.78535,,2021-09-11 15:00:00
618,18.603016,18.389385,,2021-09-11 16:00:00
619,13.079181,12.7695675,,2021-09-11 17:00:00
620,9.9075575,11.269806,,2021-09-11 18:00:00
621,8.892756,10.224418,,2021-09-11 19:00:00
622,10.303288,9.842139,,2021-09-11 20:00:00
623,9.728558,9.810758,,2021-09-11 21:00:00
624,7.8872423,9.250439,,2021-09-11 22:00:00
625,5.6122727,7.9792547,,2021-09-11 23:00:00
626,8.225631,6.8733816,,2021-09-12 00:00:00
627,7.515405,6.955459,,2021-09-12 01:00:00
628,6.9478025,7.1749225,,2021-09-12 02:00:00
629,6.7028203,6.8042235,,2021-09-12 03:00:00
630,7.279408,6.71204,,2021-09-12 04:00:00
631,6.7477927,6.4357147,,2021-09-12 05:00:00
632,6.6054053,6.6008835,,2021-09-12 06:00:00
633,7.285229,7.224869,,2021-09-12 07:00:00
634,8.078906,8.861145,,2021-09-12 08:00:00
635,10.128066,9.714299,,2021-09-12 09:00:00
636,13.299875,13.627993,,2021-09-12 10:00:00
637,13.234895,14.303459,,2021-09-12 11:00:00
638,14.713038,14.971856,,2021-09-12 12:00:00
639,15.045312,14.583366,,2021-09-12 13:00:00
640,14.274047,13.955304,,2021-09-12 14:00:00
641,13.300827,14.898727,,2021-09-12 15:00:00
642,11.6934595,13.638566,,2021-09-12 16:00:00
643,9.467614,11.030507,,2021-09-12 17:00:00
644,7.667094,7.7470646,,2021-09-12 18:00:00
645,6.2967243,7.620062,,2021-09-12 19:00:00
646,5.364822,6.320345,,2021-09-12 20:00:00
647,4.7996635,5.6237645,,2021-09-12 21:00:00
648,4.957731,6.5604267,,2021-09-12 22:00:00
649,4.643769,4.643769,,2021-09-12 23:00:00
650,5.6263175,5.468268,,2021-09-13 00:00:00
651,6.9506526,5.6415725,,2021-09-13 01:00:00
652,7.4224887,5.4490347,,2021-09-13 02:00:00
653,6.0913124,7.1248713,,2021-09-13 03:00:00
654,6.0709205,6.8597784,,2021-09-13 04:00:00
655,11.699977,11.8204775,,2021-09-13 05:00:00
656,23.496012,27.86228,,2021-09-13 06:00:00
657,41.268074,42.154278,,2021-09-13 07:00:00
658,45.57822,50.031273,,2021-09-13 08:00:00
659,49.35816,54.73972,,2021-09-13 09:00:00
660,49.72888,54.890358,,2021-09-13 10:00:00
661,49.945084,53.68641,,2021-09-13 11:00:00
662,54.145065,51.722412,,2021-09-13 12:00:00
663,52.609703,50.737152,,2021-09-13 13:00:00
664,48.808163,49.339104,,2021-09-13 14:00:00
665,43.765495,44.33235,,2021-09-13 15:00:00
666,35.18913,36.344715,,2021-09-13 16:00:00
667,25.075796,23.077549,,2021-09-13 17:00:00
668,15.293861,16.915693,,2021-09-13 18:00:00
669,10.010093,10.620868,,2021-09-13 19:00:00
670,6.8047647,7.5386243,,2021-09-13 20:00:00
671,6.7545943,6.23043,,2021-09-13 21:00:00
672,5.6850085,4.9045954,,2021-09-13 22:00:00
673,4.5547504,4.0891213,,2021-09-13 23:00:00
674,5.5066338,5.0724325,,2021-09-14 00:00:00
675,5.730358,5.106098,,2021-09-14 01:00:00
676,5.262493,5.262493,,2021-09-14 02:00:00
677,5.93614,5.2963223,,2021-09-14 03:00:00
678,5.8849063,5.46999,,2021-09-14 04:00:00
679,11.785758,12.367255,,2021-09-14 05:00:00
680,28.53046,27.399996,,2021-09-14 06:00:00
681,41.21778,41.115578,,2021-09-14 07:00:00
682,50.67603,55.80055,,2021-09-14 08:00:00
683,59.659695,56.321266,,2021-09-14 09:00:00
684,60.959553,57.324745,,2021-09-14 10:00:00
685,60.818398,60.72011,,2021-09-14 11:00:00
686,59.90635,56.807163,,2021-09-14 12:00:00
687,57.431206,57.24872,,2021-09-14 13:00:00
688,55.58284,57.166668,,2021-09-14 14:00:00
689,52.157856,49.58531,,2021-09-14 15:00:00
690,39.711437,38.11544,,2021-09-14 16:00:00
691,29.493721,27.35104,,2021-09-14 17:00:00
692,12.711614,18.253723,,2021-09-14 18:00:00
693,10.019691,13.63807,,2021-09-14 19:00:00
694,9.161152,9.507539,,2021-09-14 20:00:00
695,6.9826846,6.905143,,2021-09-14 21:00:00
696,6.149302,5.8914027,,2021-09-14 22:00:00
697,5.3664627,5.432092,,2021-09-14 23:00:00
698,5.8854203,5.7772584,,2021-09-15 00:00:00
699,6.9982147,5.9802256,,2021-09-15 01:00:00
700,7.0268297,5.8845277,,2021-09-15 02:00:00
701,7.7200794,6.0588994,,2021-09-15 03:00:00
702,6.412092,5.1037955,,2021-09-15 04:00:00
703,11.010266,11.039345,,2021-09-15 05:00:00
704,23.409374,24.915531,,2021-09-15 06:00:00
705,36.58784,39.94801,,2021-09-15 07:00:00
706,40.65491,45.424107,,2021-09-15 08:00:00
707,51.42381,50.901035,,2021-09-15 09:00:00
708,50.27016,52.48473,,2021-09-15 10:00:00
709,51.235455,51.332523,,2021-09-15 11:00:00
710,51.522675,50.183304,,2021-09-15 12:00:00
711,48.81775,53.56015,,2021-09-15 13:00:00
712,50.58239,50.859634,,2021-09-15 14:00:00
713,46.05722,44.602787,,2021-09-15 15:00:00
714,37.359253,37.638786,,2021-09-15 16:00:00
715,26.265982,25.638962,,2021-09-15 17:00:00
716,17.509064,18.757833,,2021-09-15 18:00:00
717,12.303862,12.906027,,2021-09-15 19:00:00
718,11.06478,10.039503,,2021-09-15 20:00:00
719,6.85202,8.378491,,2021-09-15 21:00:00
720,6.394685,6.954993,,2021-09-15 22:00:00
721,4.4273286,5.6296067,,2021-09-15 23:00:00
722,5.8188376,5.1503916,,2021-09-16 00:00:00
723,8.493922,7.122744,,2021-09-16 01:00:00
724,6.7288394,6.980195,,2021-09-16 02:00:00
725,5.772405,6.8808694,,2021-09-16 03:00:00
726,7.1556234,5.9700317,,2021-09-16 04:00:00
727,11.691903,11.279485,,2021-09-16 05:00:00
728,25.795074,26.12802,,2021-09-16 06:00:00
729,40.89722,44.261913,,2021-09-16 07:00:00
730,48.333424,48.59269,,2021-09-16 08:00:00
731,57.88685,58.436485,,2021-09-16 09:00:00
732,60.839447,59.38501,,2021-09-16 10:00:00
733,54.387074,59.136135,,2021-09-16 11:00:00
734,55.5729,56.726875,,2021-09-16 12:00:00
735,56.057865,57.513783,,2021-09-16 13:00:00
736,54.589455,54.071373,,2021-09-16 14:00:00
737,46.156925,48.425545,,2021-09-16 15:00:00
738,38.99033,39.47083,,2021-09-16 16:00:00
739,26.619366,27.281435,,2021-09-16 17:00:00
740,17.799839,18.83737,,2021-09-16 18:00:00
741,14.883063,13.623813,,2021-09-16 19:00:00
742,10.382573,9.99476,,2021-09-16 20:00:00
743,9.172232,6.790302,,2021-09-16 21:00:00
744,6.6628475,5.6962013,,2021-09-16 22:00:00
745,5.5310364,4.696214,,2021-09-16 23:00:00
746,6.433373,4.8706937,,2021-09-17 00:00:00
747,5.3772397,6.8159633,,2021-09-17 01:00:00
748,6.8247643,4.979356,,2021-09-17 02:00:00
749,6.9936004,8.716122,,2021-09-17 03:00:00
750,7.1756124,5.3536234,,2021-09-17 04:00:00
751,9.992222,9.85289,,2021-09-17 05:00:00
752,18.398657,19.21052,,2021-09-17 06:00:00
753,39.050663,29.866737,,2021-09-17 07:00:00
754,44.27498,41.850464,,2021-09-17 08:00:00
755,49.42672,50.861435,,2021-09-17 09:00:00
756,52.33774,51.965202,,2021-09-17 10:00:00
757,50.606018,49.819557,,2021-09-17 11:00:00
758,52.134216,53.654762,,2021-09-17 12:00:00
759,52.778496,51.58272,,2021-09-17 13:00:00
760,47.709347,46.604256,,2021-09-17 14:00:00
761,43.073036,45.24268,,2021-09-17 15:00:00
762,41.619568,36.0625,,2021-09-17 16:00:00
763,24.851423,27.451458,,2021-09-17 17:00:00
764,19.310205,20.202644,,2021-09-17 18:00:00
765,14.772806,14.456791,,2021-09-17 19:00:00
766,10.76841,10.176932,,2021-09-17 20:00:00
767,8.499685,7.81151,,2021-09-17 21:00:00
768,6.7921743,6.903605,,2021-09-17 22:00:00
769,5.6865993,5.6865993,,2021-09-17 23:00:00
770,6.759269,5.249707,,2021-09-18 00:00:00
771,6.4843235,6.3364596,,2021-09-18 01:00:00
772,8.238871,11.5950575,,2021-09-18 02:00:00
773,6.285098,7.6511474,,2021-09-18 03:00:00
774,6.0465646,7.248626,,2021-09-18 04:00:00
775,8.565662,10.165157,,2021-09-18 05:00:00
776,13.006111,14.83226,,2021-09-18 06:00:00
777,19.811047,19.117025,,2021-09-18 07:00:00
778,23.406948,25.625576,,2021-09-18 08:00:00
779,26.300392,19.986216,,2021-09-18 09:00:00
780,30.777271,20.27074,,2021-09-18 10:00:00
781,29.736631,29.76411,,2021-09-18 11:00:00
782,32.745445,32.84497,,2021-09-18 12:00:00
783,31.869532,32.240757,,2021-09-18 13:00:00
784,29.127699,25.459385,,2021-09-18 14:00:00
785,25.155691,25.24539,,2021-09-18 15:00:00
786,19.559927,21.066349,,2021-09-18 16:00:00
787,14.745777,16.035305,,2021-09-18 17:00:00
788,11.108228,12.361052,,2021-09-18 18:00:00
789,8.785343,9.159994,,2021-09-18 19:00:00
790,7.438571,7.596342,,2021-09-18 20:00:00
791,5.6728096,6.0075207,,2021-09-18 21:00:00
792,6.897165,5.64484,,2021-09-18 22:00:00
793,5.7738857,5.399403,,2021-09-18 23:00:00
794,6.8182306,5.773034,,2021-09-19 00:00:00
795,6.9162707,5.4276676,,2021-09-19 01:00:00
796,7.441817,5.4220133,,2021-09-19 02:00:00
797,7.2916884,5.5393004,,2021-09-19 03:00:00
798,5.818973,5.785393,,2021-09-19 04:00:00
799,4.805279,5.892364,,2021-09-19 05:00:00
800,5.287192,5.2245283,,2021-09-19 06:00:00
801,6.837951,6.253748,,2021-09-19 07:00:00
802,6.7398553,5.341832,,2021-09-19 08:00:00
803,7.807882,8.184115,,2021-09-19 09:00:00
804,10.464131,9.282757,,2021-09-19 10:00:00
805,12.113096,13.066749,,2021-09-19 11:00:00
806,13.938319,9.859752,,2021-09-19 12:00:00
807,9.22005,14.8769045,,2021-09-19 13:00:00
808,11.197384,13.05348,,2021-09-19 14:00:00
809,14.04182,10.637219,,2021-09-19 15:00:00
810,9.087862,6.6760044,,2021-09-19 16:00:00
811,9.686921,6.5273523,,2021-09-19 17:00:00
812,5.890029,9.252785,,2021-09-19 18:00:00
813,4.6050797,4.6050797,,2021-09-19 19:00:00
814,4.492255,7.0522037,,2021-09-19 20:00:00
815,6.0840335,4.7305255,,2021-09-19 21:00:00
816,5.4147353,6.5641327,,2021-09-19 22:00:00
817,5.33682,5.071327,,2021-09-19 23:00:00
818,5.522488,5.7040625,,2021-09-20 00:00:00
819,5.5784063,5.516364,,2021-09-20 01:00:00
820,8.02326,6.6516604,,2021-09-20 02:00:00
821,5.596394,5.2412434,,2021-09-20 03:00:00
822,5.5358143,5.397364,,2021-09-20 04:00:00
823,12.687849,10.961925,,2021-09-20 05:00:00
824,27.22152,27.48295,,2021-09-20 06:00:00
825,38.778866,39.11812,,2021-09-20 07:00:00
826,49.62534,45.428,,2021-09-20 08:00:00
827,54.387,49.13574,,2021-09-20 09:00:00
828,50.708733,50.135513,,2021-09-20 10:00:00
829,51.153877,50.593143,,2021-09-20 11:00:00
830,50.41321,51.45689,,2021-09-20 12:00:00
831,52.153748,52.252567,,2021-09-20 13:00:00
832,50.71669,51.386036,,2021-09-20 14:00:00
833,49.079353,52.182335,,2021-09-20 15:00:00
834,40.843,39.94233,,2021-09-20 16:00:00
835,21.916626,25.382479,,2021-09-20 17:00:00
836,17.406502,16.237608,,2021-09-20 18:00:00
837,10.711347,11.249008,,2021-09-20 19:00:00
838,7.8494496,7.3692756,,2021-09-20 20:00:00
839,6.91519,6.176874,,2021-09-20 21:00:00
840,5.538519,5.7234726,,2021-09-20 22:00:00
841,4.72667,4.516082,,2021-09-20 23:00:00
842,6.0314837,5.472511,,2021-09-21 00:00:00
843,7.0281796,7.0281796,,2021-09-21 01:00:00
844,6.9789944,6.955307,,2021-09-21 02:00:00
845,6.933368,8.695921,,2021-09-21 03:00:00
846,5.9793377,7.2507973,,2021-09-21 04:00:00
847,11.368914,12.160373,,2021-09-21 05:00:00
848,26.678146,25.887917,,2021-09-21 06:00:00
849,40.49094,44.021313,,2021-09-21 07:00:00
850,47.253586,47.520027,,2021-09-21 08:00:00
851,57.95111,52.35248,,2021-09-21 09:00:00
852,58.15191,54.26321,,2021-09-21 10:00:00
853,55.328335,53.866417,,2021-09-21 11:00:00
854,53.250504,56.18828,,2021-09-21 12:00:00
855,58.170963,58.779934,,2021-09-21 13:00:00
856,56.468292,55.521507,,2021-09-21 14:00:00
857,51.75665,51.75665,,2021-09-21 15:00:00
858,43.346672,38.838177,,2021-09-21 16:00:00
859,29.232855,30.099928,,2021-09-21 17:00:00
860,19.63774,20.543493,,2021-09-21 18:00:00
861,12.846113,13.971277,,2021-09-21 19:00:00
862,9.714557,9.675293,,2021-09-21 20:00:00
863,7.6690984,6.951532,,2021-09-21 21:00:00
864,5.614561,6.608054,,2021-09-21 22:00:00
865,4.0847754,5.248941,,2021-09-21 23:00:00
866,4.5525093,4.368661,,2021-09-22 00:00:00
867,4.773976,6.438398,,2021-09-22 01:00:00
868,4.438344,6.2708807,,2021-09-22 02:00:00
869,5.3339233,7.438708,,2021-09-22 03:00:00
870,5.054945,5.46149,,2021-09-22 04:00:00
871,11.502221,11.920312,,2021-09-22 05:00:00
872,26.795145,27.487234,,2021-09-22 06:00:00
873,40.621246,43.404755,,2021-09-22 07:00:00
874,46.415295,51.594223,,2021-09-22 08:00:00
875,51.322002,56.056248,,2021-09-22 09:00:00
876,51.41843,52.577576,,2021-09-22 10:00:00
877,52.69019,57.138515,,2021-09-22 11:00:00
878,53.652405,55.7049,,2021-09-22 12:00:00
879,53.015694,57.596676,,2021-09-22 13:00:00
880,53.69837,53.69837,,2021-09-22 14:00:00
881,48.067673,50.12682,,2021-09-22 15:00:00
882,38.306126,39.78548,,2021-09-22 16:00:00
883,27.234661,26.85449,,2021-09-22 17:00:00
884,17.67387,18.929123,,2021-09-22 18:00:00
885,12.73994,12.957341,,2021-09-22 19:00:00
886,10.185553,9.247745,,2021-09-22 20:00:00
887,6.4605894,6.7516255,,2021-09-22 21:00:00
888,5.377683,5.919578,,2021-09-22 22:00:00
889,4.0976977,5.6929507,,2021-09-22 23:00:00
890,5.037283,6.560494,,2021-09-23 00:00:00
891,4.624503,5.0992126,,2021-09-23 01:00:00
892,4.9298534,7.0438023,,2021-09-23 02:00:00
893,4.9226074,6.723178,,2021-09-23 03:00:00
894,5.2503567,7.0115647,,2021-09-23 04:00:00
895,11.661686,12.227544,,2021-09-23 05:00:00
896,28.630848,28.38145,,2021-09-23 06:00:00
897,45.0819,45.19594,,2021-09-23 07:00:00
898,52.383194,54.135685,,2021-09-23 08:00:00
899,57.714058,58.15092,,2021-09-23 09:00:00
900,59.52888,59.309307,,2021-09-23 10:00:00
901,60.015526,60.12903,,2021-09-23 11:00:00
902,53.241425,61.181026,,2021-09-23 12:00:00
903,61.09934,60.60091,,2021-09-23 13:00:00
904,57.59502,57.604805,,2021-09-23 14:00:00
905,51.536304,53.248817,,2021-09-23 15:00:00
906,42.014133,40.041027,,2021-09-23 16:00:00
907,25.461723,25.61313,,2021-09-23 17:00:00
908,17.278034,18.178617,,2021-09-23 18:00:00
909,12.141211,12.361151,,2021-09-23 19:00:00
910,9.215597,10.03833,,2021-09-23 20:00:00
911,7.0404325,7.0404325,,2021-09-23 21:00:00
912,5.387742,5.320123,,2021-09-23 22:00:00
913,4.56503,4.719586,,2021-09-23 23:00:00
914,5.314952,4.7769513,,2021-09-24 00:00:00
915,5.178967,4.548228,,2021-09-24 01:00:00
916,7.651376,4.4702306,,2021-09-24 02:00:00
917,5.271207,5.6427355,,2021-09-24 03:00:00
918,5.4896955,5.6009893,,2021-09-24 04:00:00
919,10.767124,10.859655,,2021-09-24 05:00:00
920,23.904776,24.64246,,2021-09-24 06:00:00
921,38.557785,41.015114,,2021-09-24 07:00:00
922,46.63743,49.38464,,2021-09-24 08:00:00
923,51.58373,54.002544,,2021-09-24 09:00:00
924,51.314342,55.207813,,2021-09-24 10:00:00
925,51.79935,54.54229,,2021-09-24 11:00:00
926,51.354214,54.134403,,2021-09-24 12:00:00
927,52.10844,54.174168,,2021-09-24 13:00:00
928,50.130413,50.349182,,2021-09-24 14:00:00
929,47.70552,49.861744,,2021-09-24 15:00:00
930,39.294605,37.865166,,2021-09-24 16:00:00
931,22.766506,24.397863,,2021-09-24 17:00:00
932,19.36594,19.972628,,2021-09-24 18:00:00
933,13.568889,15.082474,,2021-09-24 19:00:00
934,10.064018,10.662355,,2021-09-24 20:00:00
935,7.601874,7.7895083,,2021-09-24 21:00:00
936,7.3691444,6.3695846,,2021-09-24 22:00:00
937,6.0166254,5.4291496,,2021-09-24 23:00:00
938,6.48285,6.674917,,2021-09-25 00:00:00
939,7.072338,6.541495,,2021-09-25 01:00:00
940,6.32556,6.236882,,2021-09-25 02:00:00
941,6.2396955,5.918032,,2021-09-25 03:00:00
942,5.70761,5.403753,,2021-09-25 04:00:00
943,7.238809,8.161905,,2021-09-25 05:00:00
944,11.645965,10.335074,,2021-09-25 06:00:00
945,21.30703,15.522726,,2021-09-25 07:00:00
946,25.755512,22.45219,,2021-09-25 08:00:00
947,25.083767,23.55069,,2021-09-25 09:00:00
948,30.322933,29.823273,,2021-09-25 10:00:00
949,31.790615,32.729755,,2021-09-25 11:00:00
950,32.154476,29.69876,,2021-09-25 12:00:00
951,32.812943,29.171076,,2021-09-25 13:00:00
952,28.899902,29.780523,,2021-09-25 14:00:00
953,24.2395,24.915234,,2021-09-25 15:00:00
954,17.41886,21.69577,,2021-09-25 16:00:00
955,10.742912,15.914754,,2021-09-25 17:00:00
956,9.54849,10.884007,,2021-09-25 18:00:00
957,7.647974,8.211325,,2021-09-25 19:00:00
958,6.451273,8.347133,,2021-09-25 20:00:00
959,7.3255897,8.307982,,2021-09-25 21:00:00
960,5.672862,5.7836747,,2021-09-25 22:00:00
961,5.2813315,4.8798003,,2021-09-25 23:00:00
962,5.5150075,5.7225466,,2021-09-26 00:00:00
963,6.1402645,5.9592657,,2021-09-26 01:00:00
964,6.4015307,6.0111756,,2021-09-26 02:00:00
965,6.4225354,7.3835034,,2021-09-26 03:00:00
966,5.4668694,5.7022777,,2021-09-26 04:00:00
967,6.331975,6.296847,,2021-09-26 05:00:00
968,6.2152143,7.0106497,,2021-09-26 06:00:00
969,6.5212417,7.0612674,,2021-09-26 07:00:00
970,7.9665384,7.9441285,,2021-09-26 08:00:00
971,8.948131,11.212458,,2021-09-26 09:00:00
972,11.143289,11.273754,,2021-09-26 10:00:00
973,11.64787,13.20999,,2021-09-26 11:00:00
974,12.255857,14.276523,,2021-09-26 12:00:00
975,13.3332405,12.949503,,2021-09-26 13:00:00
976,12.15156,12.008309,,2021-09-26 14:00:00
977,10.286547,10.20804,,2021-09-26 15:00:00
978,7.9959426,9.752658,,2021-09-26 16:00:00
979,7.6664815,7.798199,,2021-09-26 17:00:00
980,6.459724,8.544419,,2021-09-26 18:00:00
981,4.6657457,7.956488,,2021-09-26 19:00:00
982,6.0514865,6.0727253,,2021-09-26 20:00:00
983,4.7322855,7.32257,,2021-09-26 21:00:00
984,4.22215,5.2074146,,2021-09-26 22:00:00
985,4.020229,4.76835,,2021-09-26 23:00:00
986,4.6566143,5.2431607,,2021-09-27 00:00:00
987,5.2404275,5.458385,,2021-09-27 01:00:00
988,5.2709823,5.4718704,,2021-09-27 02:00:00
989,5.5322914,5.5322914,,2021-09-27 03:00:00
990,5.635849,5.1388106,,2021-09-27 04:00:00
991,11.758829,12.149189,,2021-09-27 05:00:00
992,26.743801,27.051792,,2021-09-27 06:00:00
993,36.761364,36.41113,,2021-09-27 07:00:00
994,43.045788,45.891914,,2021-09-27 08:00:00
995,46.006165,55.199978,,2021-09-27 09:00:00
996,50.72841,50.66397,,2021-09-27 10:00:00
997,50.442654,50.017056,,2021-09-27 11:00:00
998,50.447056,50.483185,,2021-09-27 12:00:00
999,56.07095,54.364407,,2021-09-27 13:00:00
1000,54.219707,52.795742,,2021-09-27 14:00:00
1001,49.10152,49.34777,,2021-09-27 15:00:00
1002,36.570194,37.062756,,2021-09-27 16:00:00
1003,22.880577,22.042921,,2021-09-27 17:00:00
1004,13.165,13.165,,2021-09-27 18:00:00
1005,9.678856,12.000793,,2021-09-27 19:00:00
1006,7.251375,9.196107,,2021-09-27 20:00:00
1007,6.0229106,7.0534205,,2021-09-27 21:00:00
1008,5.6105733,5.070437,,2021-09-27 22:00:00
1009,4.805372,4.4493456,,2021-09-27 23:00:00
1010,6.2594347,4.8075643,,2021-09-28 00:00:00
1011,6.4455104,7.017612,,2021-09-28 01:00:00
1012,5.2633686,7.832061,,2021-09-28 02:00:00
1013,6.1330757,8.1105175,,2021-09-28 03:00:00
1014,5.8932667,7.799572,,2021-09-28 04:00:00
1015,11.673624,10.645341,,2021-09-28 05:00:00
1016,25.381535,28.414923,,2021-09-28 06:00:00
1017,39.089977,44.026497,,2021-09-28 07:00:00
1018,51.991333,52.09476,,2021-09-28 08:00:00
1019,56.604504,51.79408,,2021-09-28 09:00:00
1020,53.242313,53.35274,,2021-09-28 10:00:00
1021,52.926205,53.137062,,2021-09-28 11:00:00
1022,56.901196,54.64935,,2021-09-28 12:00:00
1023,58.21493,56.44068,,2021-09-28 13:00:00
1024,54.589493,54.316254,,2021-09-28 14:00:00
1025,49.99553,51.36891,,2021-09-28 15:00:00
1026,36.75897,40.232216,,2021-09-28 16:00:00
1027,25.979137,23.957329,,2021-09-28 17:00:00
1028,20.063412,18.044321,,2021-09-28 18:00:00
1029,13.565396,14.073646,,2021-09-28 19:00:00
1030,9.230446,10.323683,,2021-09-28 20:00:00
1031,7.135071,8.278546,,2021-09-28 21:00:00
1032,6.6357865,5.7454386,,2021-09-28 22:00:00
1033,4.7086234,4.4385076,,2021-09-28 23:00:00
1034,6.5002766,5.471039,,2021-09-29 00:00:00
1035,7.3316526,5.8117924,,2021-09-29 01:00:00
1036,6.2103252,5.7713623,,2021-09-29 02:00:00
1037,5.391021,5.696486,,2021-09-29 03:00:00
1038,6.0396414,5.90857,,2021-09-29 04:00:00
1039,11.639299,12.208446,,2021-09-29 05:00:00
1040,24.34187,25.185844,,2021-09-29 06:00:00
1041,38.724937,39.47289,,2021-09-29 07:00:00
1042,46.686382,48.753063,,2021-09-29 08:00:00
1043,50.891186,53.174187,,2021-09-29 09:00:00
1044,47.894226,52.862915,,2021-09-29 10:00:00
1045,48.177437,53.011982,,2021-09-29 11:00:00
1046,49.00774,54.58493,,2021-09-29 12:00:00
1047,50.105957,56.409176,,2021-09-29 13:00:00
1048,49.647503,51.16454,,2021-09-29 14:00:00
1049,47.191338,51.61498,,2021-09-29 15:00:00
1050,42.82379,41.165134,,2021-09-29 16:00:00
1051,28.259645,27.46678,,2021-09-29 17:00:00
1052,20.423002,21.071201,,2021-09-29 18:00:00
1053,13.645751,15.570995,,2021-09-29 19:00:00
1054,11.168973,11.050582,,2021-09-29 20:00:00
1055,8.864145,8.576253,,2021-09-29 21:00:00
